년도	월	약효분류코드	약효분류명	수량	사용금액
2019	5	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	5
2019	5	811	아편알카로이드계 제제	3,521	1,323
2019	5	821	합성마약	5,218	9,779
2019	5	999	해당사항없음	278	821
2019	6	111	전신마취제	665	2,356
2019	6	112	최면진정제	18,781	2,572
2019	6	113	항전간제	47,152	11,304
2019	6	114	해열·진통·소염제	280,948	50,016
2019	6	115	각성제,흥분제	2,050	1,814
2019	6	116	진훈제	2,485	95
2019	6	117	정신신경용제	188,359	35,860
2019	6	119	기타의 중추신경용약	109,532	64,478
2019	6	121	국소마취제	3,413	1,837
2019	6	122	골격근이완제	46,190	6,115
2019	6	123	자율신경제	15,264	2,141
2019	6	124	진경제	23,863	2,984
2019	6	129	기타의 말초신경용약	0	55
2019	6	131	안과용제	84,146	48,893
2019	6	132	이비과용제	623	3,111
2019	6	141	항히스타민제	132,550	8,501
2019	6	142	자격요법제(비특이성면역원제제를 포함)	8,252	21,036
2019	6	149	기타의 알레르기용약	30,498	12,231
2019	6	211	강심제	7,933	753
2019	6	212	부정맥용제	17,073	1,525
2019	6	213	이뇨제	19,189	969
2019	6	214	혈압강하제	218,732	117,907
2019	6	215	혈관보강제	4,285	898
2019	6	216	혈관수축제	510	65
2019	6	217	혈관확장제	31,889	5,721
2019	6	218	동맥경화용제	177,394	119,958
2019	6	219	기타의 순환계용약	127,949	37,367
2019	6	220	호흡기관용약	45	1,548
2019	6	221	호흡촉진제	40	96
2019	6	222	진해거담제	166,976	15,341
2019	6	223	함소흡입제	292,545	2,498
2019	6	229	기타의 호흡기관용약	20,210	4,597
2019	6	231	치과구강용약	652	387
2019	6	232	소화성궤양용제	250,775	67,559
2019	6	233	건위소화제	107	5
2019	6	234	제산제	75,879	2,939
2019	6	235	최토제,진토제	8,083	4,724
2019	6	236	이담제	10,418	2,182
2019	6	237	정장제	20,830	2,612
2019	6	238	하제,완장제	1,687	309
2019	6	239	기타의 소화기관용약	169,413	19,708
2019	6	241	뇌하수체호르몬제	1,937	4,655
2019	6	243	갑상선,부갑상선호르몬제	24,640	1,615
2019	6	244	단백동화스테로이드제	7	5
2019	6	245	부신호르몬제	37,288	3,553
2019	6	246	남성호르몬제	147	69
2019	6	247	난포호르몬 및 황체호르몬제	7,463	3,099
2019	6	249	기타의 호르몬제(항호르몬제를 포함)	524	8,859
2019	6	252	자궁수축제	47	59
2019	6	255	비뇨생식기관용제(성병예방제 포함)	2,708	987
2019	6	256	치질용제	28	77
2019	6	259	기타의 비뇨생식기관 및 항문용약	52,157	31,416
2019	6	261	외피용살균소독제	0	3
2019	6	262	창상보호제	0	0
2019	6	263	화농성질환용제	29	112
2019	6	264	진통·진양·수렴·소염제	2,738	8,038
2019	6	265	기생성 피부질환용제	730	3,585
2019	6	266	피부연화제(부식제를 포함)	47	151
2019	6	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	6	269	기타의 외피용약	948	3,012
2019	6	311	비타민 A 및 D제	5,040	2,167
2019	6	312	비타민 B₁제	4,250	149
2019	6	313	비타민 B제(비타민 B₁을 제외)	7,172	228
2019	6	314	비타민 C 및 P제	185	43
2019	6	315	비타민 E 및 K제	47	11
2019	6	316	혼합비타민제(비타민 A D 혼합제를 제외)	1,754	309
2019	6	321	칼슘제	26,358	2,016
2019	6	322	무기질제제	10,176	1,527
2019	6	323	당류제	997	1,280
2019	6	325	단백아미노산제제	1,294	8,237
2019	6	326	장기제제	57	46
2019	6	329	기타의 자양강장변질제	19	262
2019	6	331	혈액대용제	9,786	10,509
2019	6	332	지혈제	854	1,427
2019	6	333	혈액응고저지제	6,830	8,931
2019	6	339	기타의 혈액 및 체액용약	40,337	29,022
2019	6	341	인공신장관류용제	16,017	8,722
2019	6	349	기타의 인공관류용제	459	3,824
2019	6	391	간장질환용제	42,029	17,355
2019	6	392	해독제	3,005	3,412
2019	6	394	통풍치료제	10,704	1,624
2019	6	395	효소제제	25,307	7,371
2019	6	396	당뇨병용제	168,473	67,033
2019	6	398	종합대사성제제	0	0
2019	6	399	따로 분류되지 않는 대사성 의약품	42,598	44,355
2019	6	421	항악성종양제	6,114	97,885
2019	6	429	기타의 종양치료제	131	460
2019	6	431	방사성 의약품	621	4,850
2019	6	439	기타의 조직세포의 치료 및 진단	36	13,608
2019	6	490	기타의 조직세포의 기능용의약품	429	378
2019	6	611	주로 그람양성균에 작용하는 것	363	1,384
2019	6	612	주로 그람음성균에 작용하는 것	561	1,068
2019	6	613	주로 항산성균에 작용하는 것	378	100
2019	6	614	주로 그람양성균,리케치아,비루스에 작용하는 것	3,514	2,004
2019	6	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,351	652
2019	6	616	주로 곰팡이,원충에 작용하는 것	5	529
2019	6	617	주로 악성종양에 작용하는 것	20	589
2019	6	618	주로 그람양성,음성균에 작용하는 것	103,652	45,512
2019	6	619	기타의 항생물질 제제(복합항생물질제제를 포함)	9,845	3,868
2019	6	621	설화제	2,274	292
2019	6	622	항결핵제	1,139	365
2019	6	623	치나제	8	1
2019	6	629	기타의 화학요법제	24,274	41,207
2019	6	631	백신류	0	7
2019	6	632	독소류 및 톡소이드류	1	171
2019	6	633	항독소 및 렙토스피라혈청류	0	78
2019	6	634	혈액제제류	4,999	12,241
2019	6	635	생물학적 시험용제제류	0	4
2019	6	636	생물학적 제제	0	8
2019	6	639	기타의 생물학적 제제	3	1,921
2019	6	641	항원충제	5,810	1,022
2019	6	642	구충제	7	4
2019	6	712	연고기제	0	0
2019	6	713	용해제	461	125
2019	6	721	X선조영제	1,938	22,541
2019	6	722	일반검사용 시약	7	44
2019	6	728	기능검사용 시약	11	153
2019	6	729	기타의 진단용약	18	42
2019	6	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	4
2019	6	811	아편알카로이드계 제제	2,041	752
2019	6	821	합성마약	3,159	5,876
2019	6	999	해당사항없음	255	611
2019	7	111	전신마취제	47	205
2019	7	112	최면진정제	216	37
2019	7	113	항전간제	656	172
2019	7	114	해열·진통·소염제	5,547	1,063
2019	7	115	각성제,흥분제	11	9
2019	7	116	진훈제	48	2
2019	7	117	정신신경용제	1,965	378
2019	7	119	기타의 중추신경용약	1,811	1,364
2019	7	121	국소마취제	54	51
2019	7	122	골격근이완제	1,098	181
2019	7	123	자율신경제	208	39
2019	7	124	진경제	390	54
2019	7	129	기타의 말초신경용약	0	0
2019	7	131	안과용제	1,014	618
2019	7	132	이비과용제	11	40
2019	7	141	항히스타민제	2,100	88
2019	7	142	자격요법제(비특이성면역원제제를 포함)	69	163
2019	7	149	기타의 알레르기용약	339	167
2019	7	211	강심제	116	12
2019	7	212	부정맥용제	214	24
2019	7	213	이뇨제	304	19
2019	7	214	혈압강하제	2,631	1,430
2019	7	215	혈관보강제	98	20
2019	7	216	혈관수축제	7	2
2019	7	217	혈관확장제	515	108
2019	7	218	동맥경화용제	2,679	1,848
2019	7	219	기타의 순환계용약	1,962	714
2019	7	220	호흡기관용약	1	24
2019	7	221	호흡촉진제	3	5
2019	7	222	진해거담제	2,956	261
2019	7	223	함소흡입제	7,011	54
2019	7	229	기타의 호흡기관용약	305	83
2019	7	231	치과구강용약	8	6
2019	7	232	소화성궤양용제	4,686	1,387
2019	7	233	건위소화제	3	0
2019	7	234	제산제	1,059	39
2019	7	235	최토제,진토제	158	523
2019	7	236	이담제	223	45
2019	7	237	정장제	464	64
2019	7	238	하제,완장제	28	6
2019	7	239	기타의 소화기관용약	2,860	321
2019	7	241	뇌하수체호르몬제	15	110
2019	7	243	갑상선,부갑상선호르몬제	555	40
2019	7	244	단백동화스테로이드제	0	0
2019	7	245	부신호르몬제	622	78
2019	7	246	남성호르몬제	1	0
2019	7	247	난포호르몬 및 황체호르몬제	100	51
2019	7	249	기타의 호르몬제(항호르몬제를 포함)	16	242
2019	7	252	자궁수축제	4	4
2019	7	255	비뇨생식기관용제(성병예방제 포함)	35	13
2019	7	256	치질용제	0	1
2019	7	259	기타의 비뇨생식기관 및 항문용약	595	354
2019	7	261	외피용살균소독제	0	0
2019	7	262	창상보호제	0	0
2019	7	263	화농성질환용제	0	1
2019	7	264	진통·진양·수렴·소염제	35	86
2019	7	265	기생성 피부질환용제	6	25
2019	7	266	피부연화제(부식제를 포함)	0	1
2019	7	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	7	269	기타의 외피용약	12	29
2019	7	311	비타민 A 및 D제	94	46
2019	7	312	비타민 B₁제	78	6
2019	7	313	비타민 B제(비타민 B₁을 제외)	123	4
2019	7	314	비타민 C 및 P제	9	2
2019	7	315	비타민 E 및 K제	4	1
2019	7	316	혼합비타민제(비타민 A D 혼합제를 제외)	67	19
2019	7	321	칼슘제	460	36
2019	7	322	무기질제제	209	33
2019	7	323	당류제	61	79
2019	7	325	단백아미노산제제	45	422
2019	7	326	장기제제	4	3
2019	7	329	기타의 자양강장변질제	1	22
2019	7	331	혈액대용제	597	699
2019	7	332	지혈제	36	30
2019	7	333	혈액응고저지제	112	179
2019	7	339	기타의 혈액 및 체액용약	391	733
2019	7	341	인공신장관류용제	883	286
2019	7	349	기타의 인공관류용제	13	106
2019	7	391	간장질환용제	838	363
2019	7	392	해독제	61	242
2019	7	394	통풍치료제	227	36
2019	7	395	효소제제	431	228
2019	7	396	당뇨병용제	2,324	1,010
2019	7	398	종합대사성제제	0	0
2019	7	399	따로 분류되지 않는 대사성 의약품	932	926
2019	7	421	항악성종양제	138	7,618
2019	7	429	기타의 종양치료제	3	9
2019	7	431	방사성 의약품	24	253
2019	7	439	기타의 조직세포의 치료 및 진단	1	314
2019	7	490	기타의 조직세포의 기능용의약품	26	22
2019	7	611	주로 그람양성균에 작용하는 것	5	36
2019	7	612	주로 그람음성균에 작용하는 것	12	23
2019	7	613	주로 항산성균에 작용하는 것	9	2
2019	7	614	주로 그람양성균,리케치아,비루스에 작용하는 것	39	26
2019	7	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	40	5
2019	7	616	주로 곰팡이,원충에 작용하는 것	0	22
2019	7	617	주로 악성종양에 작용하는 것	3	86
2019	7	618	주로 그람양성,음성균에 작용하는 것	1,946	1,486
2019	7	619	기타의 항생물질 제제(복합항생물질제제를 포함)	138	87
2019	7	621	설화제	
2019	7	622	항결핵제
2019	7	623	치나제	
2019	7	629	기타의 화학요법제	
2019	7	631	백신류	0	
2019	7	632	독소류 및 톡소이드류	
2019	7	633	항독소 및 렙토스피라혈청류	
2019	7	634	혈액제제류	
2019	7	635	생물학적 시험용제제류	
2019	7	636	생물학적 제제	
2019	7	639	기타의 생물학적 제제	
2019	7	641	항원충제	
2019	7	642	구충제	
2019	7	712	연고기제
2019	7	713	용해제	
2019	7	721	X선조영제	
2019	7	722	일반검사용 시약	
2019	7	728	기능검사용 시약	
2019	7	729	기타의 진단용약	
2019	7	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	
2019	7	811	아편알카로이드계 제제	
2019	7	821	합성마약
2019	7	999	해당사항없음	
