년도	월	약효분류코드	약효분류명	수량	사용금액	대분류코드	중분류코드	대분류	중분류
2019	7	215	혈관보강제	5808	1185	200	210	개개의 기관계용 의약품	순환계용약
2019	7	216	혈관수축제	825	103	200	210	개개의 기관계용 의약품	순환계용약
2019	7	217	혈관확장제	63779	11078	200	210	개개의 기관계용 의약품	순환계용약
2019	7	218	동맥경화용제	254371	176366	200	210	개개의 기관계용 의약품	순환계용약
2019	7	219	기타의 순환계용약	199273	60998	200	210	개개의 기관계용 의약품	순환계용약
2019	7	220	호흡기관용약	79	2697	200	220	개개의 기관계용 의약품	호흡기관용약
2019	7	221	호흡촉진제	84	236	200	220	개개의 기관계용 의약품	호흡기관용약
2019	7	222	진해거담제	314107	27722	200	220	개개의 기관계용 의약품	호흡기관용약
2019	7	223	함소흡입제	451769	3409	200	220	개개의 기관계용 의약품	호흡기관용약
2019	7	229	기타의 호흡기관용약	34462	9567	200	220	개개의 기관계용 의약품	호흡기관용약
2019	7	231	치과구강용약	860	599	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	232	소화성궤양용제	370871	103164	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	233	건위소화제	106	3	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	234	제산제	89206	3445	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	235	최토제,진토제	11351	6526	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	236	이담제	16550	3418	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	237	정장제	36278	4248	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	238	하제,완장제	2263	396	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	239	기타의 소화기관용약	230441	26881	200	230	개개의 기관계용 의약품	소화기관용약
2019	7	241	뇌하수체호르몬제	2812	7606	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	243	갑상선,부갑상선호르몬제	40811	3192	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	244	단백동화스테로이드제	17	9	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	245	부신호르몬제	52204	4994	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	246	남성호르몬제	243	112	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	247	난포호르몬 및 황체호르몬제	10162	4665	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	249	기타의 호르몬제(항호르몬제를 포함)	788	16057	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	7	252	자궁수축제	78	81	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	7	255	비뇨생식기관용제(성병예방제 포함)	4399	1538	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	7	256	치질용제	34	96	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	7	259	기타의 비뇨생식기관 및 항문용약	74281	44577	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	7	261	외피용살균소독제	0	4	200	260	개개의 기관계용 의약품	외피용약
2019	7	262	창상보호제	0	0	200	260	개개의 기관계용 의약품	외피용약
2019	7	263	화농성질환용제	41	129	200	260	개개의 기관계용 의약품	외피용약
2019	7	264	진통·진양·수렴·소염제	3307	9831	200	260	개개의 기관계용 의약품	외피용약
2019	7	265	기생성 피부질환용제	944	4512	200	260	개개의 기관계용 의약품	외피용약
2019	7	266	피부연화제(부식제를 포함)	65	231	200	260	개개의 기관계용 의약품	외피용약
2019	7	267	모발용제(발모,탈모,염모,양모제)	0	0	200	260	개개의 기관계용 의약품	외피용약
2019	7	269	기타의 외피용약	1153	3968	200	260	개개의 기관계용 의약품	외피용약
2019	7	311	비타민 A 및 D제	7955	3631	300	310	대사성 의약품	비타민제
2019	7	312	비타민 B₁제	6212	216	300	310	대사성 의약품	비타민제
2019	7	313	비타민 B제(비타민 B₁을 제외)	13069	386	300	310	대사성 의약품	비타민제
2019	7	314	비타민 C 및 P제	266	66	300	310	대사성 의약품	비타민제
2019	7	315	비타민 E 및 K제	77	18	300	310	대사성 의약품	비타민제
2019	7	316	혼합비타민제(비타민 A D 혼합제를 제외)	2422	549	300	310	대사성 의약품	비타민제
2019	7	321	칼슘제	38993	3010	300	320	대사성 의약품	자양강장변질제
2019	7	322	무기질제제	15132	2131	300	320	대사성 의약품	자양강장변질제
2019	7	323	당류제	1791	2257	300	320	대사성 의약품	자양강장변질제
2019	7	325	단백아미노산제제	2203	15069	300	320	대사성 의약품	자양강장변질제
2019	7	326	장기제제	114	93	300	320	대사성 의약품	자양강장변질제
2019	7	329	기타의 자양강장변질제	45	617	300	320	대사성 의약품	자양강장변질제
2019	7	331	혈액대용제	16523	17656	300	330	대사성 의약품	혈액 및 체액용약
2019	7	332	지혈제	1315	2736	300	330	대사성 의약품	혈액 및 체액용약
2019	7	333	혈액응고저지제	13198	18304	300	330	대사성 의약품	혈액 및 체액용약
2019	7	339	기타의 혈액 및 체액용약	64162	42184	300	330	대사성 의약품	혈액 및 체액용약
2019	7	341	인공신장관류용제	20077	12786	300	340	대사성 의약품	인공관류용제
2019	7	349	기타의 인공관류용제	889	9854	300	340	대사성 의약품	인공관류용제
2019	7	391	간장질환용제	60351	26725	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	392	해독제	6052	6123	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	394	통풍치료제	15568	2284	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	395	효소제제	33093	11330	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	396	당뇨병용제	236532	95281	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	398	종합대사성제제	0	0	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	399	따로 분류되지 않는 대사성 의약품	61847	58290	300	390	대사성 의약품	기타의 대사성 의약품
2019	7	421	항악성종양제	11653	161018	400	420	조직세포의 기능용 의약품	종양용약
2019	7	429	기타의 종양치료제	288	1000	400	420	조직세포의 기능용 의약품	종양용약
2019	7	431	방사성 의약품	1211	8664	400	430	조직세포의 기능용 의약품	조직세포의 치료 및 진단 목적
2019	7	439	기타의 조직세포의 치료 및 진단	76	28231	400	430	조직세포의 기능용 의약품	조직세포의 치료 및 진단 목적
2019	7	490	기타의 조직세포의 기능용의약품	1171	1048	400	490	조직세포의 기능용 의약품	자료없음
2019	7	611	주로 그람양성균에 작용하는 것	662	3853	600	610	항병원생물성 의약품	항생물질제제
2019	7	612	주로 그람음성균에 작용하는 것	757	1915	600	610	항병원생물성 의약품	항생물질제제
2019	7	613	주로 항산성균에 작용하는 것	1145	277	600	610	항병원생물성 의약품	항생물질제제
2019	7	614	주로 그람양성균,리케치아,비루스에 작용하는 것	5505	3023	600	610	항병원생물성 의약품	항생물질제제
2019	7	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5317	777	600	610	항병원생물성 의약품	항생물질제제
2019	7	616	주로 곰팡이,원충에 작용하는 것	23	2772	600	610	항병원생물성 의약품	항생물질제제
2019	7	617	주로 악성종양에 작용하는 것	31	930	600	610	항병원생물성 의약품	항생물질제제
2019	7	618	주로 그람양성,음성균에 작용하는 것	166067	76551	600	610	항병원생물성 의약품	항생물질제제
2019	7	619	기타의 항생물질 제제(복합항생물질제제를 포함)	18993	7716	600	610	항병원생물성 의약품	항생물질제제
2019	7	621	설화제	4173	607	600	620	항병원생물성 의약품	화학료법제
2019	7	622	항결핵제	3546	998	600	620	항병원생물성 의약품	화학료법제
2019	7	623	치나제	2	0	600	620	항병원생물성 의약품	화학료법제
2019	7	629	기타의 화학요법제	54709	73850	600	620	항병원생물성 의약품	화학료법제
2019	7	631	백신류	0	23	600	630	항병원생물성 의약품	생물학적 제제
2019	7	632	독소류 및 톡소이드류	1	285	600	630	항병원생물성 의약품	생물학적 제제
2019	7	633	항독소 및 렙토스피라혈청류	1	117	600	630	항병원생물성 의약품	생물학적 제제
2019	7	634	혈액제제류	5908	21738	600	630	항병원생물성 의약품	생물학적 제제
2019	7	635	생물학적 시험용제제류	1	11	600	630	항병원생물성 의약품	생물학적 제제
2019	7	636	생물학적 제제	0	30	600	630	항병원생물성 의약품	생물학적 제제
2019	7	639	기타의 생물학적 제제	8	4524	600	630	항병원생물성 의약품	생물학적 제제
2019	7	641	항원충제	9229	1752	600	640	항병원생물성 의약품	기생동물에 대한 의약품
2019	7	642	구충제	10	7	600	640	항병원생물성 의약품	기생동물에 대한 의약품
2019	7	712	연고기제	0	0	700	710	치료를 주목적으로 하지 않는 의약품 및 관련제품	조제용약
2019	7	713	용해제	852	224	700	710	치료를 주목적으로 하지 않는 의약품 및 관련제품	조제용약
2019	7	721	X선조영제	3878	39634	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	7	722	일반검사용 시약	13	81	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	7	728	기능검사용 시약	16	201	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	7	729	기타의 진단용약	80	84	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	7	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	7	700	790	치료를 주목적으로 하지 않는 의약품 및 관련제품	기타의 치료를 주목적으로 하지않는 의약품
2019	7	811	아편알카로이드계 제제	4593	1884	800	810	마약	알카로이드 마약(천연)
2019	7	821	합성마약	6001	11441	800	820	마약	비알카로이드계 마약
2019	7	999	해당사항없음	149	262	900	990	자료없음	자료없음
2019	8	111	전신마취제	912	3421	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	112	최면진정제	20661	2999	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	113	항전간제	68146	18440	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	114	해열·진통·소염제	396552	67876	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	115	각성제,흥분제	2592	2296	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	116	진훈제	2880	107	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	117	정신신경용제	215759	47534	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	119	기타의 중추신경용약	151494	94846	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	8	121	국소마취제	3968	2199	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	8	122	골격근이완제	57881	7939	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	8	123	자율신경제	19416	2765	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	8	124	진경제	32477	4096	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	8	129	기타의 말초신경용약	1	86	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	8	131	안과용제	99671	60534	100	130	신경계 감각기관용 의약품	감각기관용약
2019	8	132	이비과용제	1135	4302	100	130	신경계 감각기관용 의약품	감각기관용약
2019	8	141	항히스타민제	162475	10625	100	140	신경계 감각기관용 의약품	알레르기용약
2019	8	142	자격요법제(비특이성면역원제제를 포함)	14241	36977	100	140	신경계 감각기관용 의약품	알레르기용약
2019	8	149	기타의 알레르기용약	38927	15849	100	140	신경계 감각기관용 의약품	알레르기용약
2019	8	211	강심제	12495	1300	200	210	개개의 기관계용 의약품	순환계용약
2019	8	212	부정맥용제	24679	2732	200	210	개개의 기관계용 의약품	순환계용약
2019	8	213	이뇨제	28203	1563	200	210	개개의 기관계용 의약품	순환계용약
2019	8	214	혈압강하제	279665	149760	200	210	개개의 기관계용 의약품	순환계용약
2019	8	215	혈관보강제	5889	1201	200	210	개개의 기관계용 의약품	순환계용약
2019	8	216	혈관수축제	812	100	200	210	개개의 기관계용 의약품	순환계용약
2019	8	217	혈관확장제	59318	10266	200	210	개개의 기관계용 의약품	순환계용약
